name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RSMAINS1	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS2	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS3	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS4	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS5	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS6	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS7	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS8	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS9	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS10	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS11	SEEG	n/a	0	500	StereoEEG	1000	bad	n/a
RSMAINS12	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS13	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS14	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS15	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RSMAINS16	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING1	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING2	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING3	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING4	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING5	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING6	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING7	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING8	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING9	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
RMFGACING10	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING11	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING12	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING13	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING14	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING15	SEEG	µV	0	500	StereoEEG	1000	good	n/a
RMFGACING16	SEEG	µV	0	500	StereoEEG	1000	good	n/a
ROFC1	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC2	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC3	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC4	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC5	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC6	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC7	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC8	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC9	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC10	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC11	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
ROFC12	SEEG	n/a	0	500	StereoEEG	1000	good	n/a
