trial_i	trial_type	number	response_trial	correct	response_time	fixation_start	stimulus_start	iti_start
131	spoken	3	False	False	n/a	996168.0	997266.299999714	998281.199999809
132	beeps	4	False	False	n/a	1000716.29999971	1001822.79999971	1002838.0
133	spoken	9	False	False	n/a	1005266.0	1006377.79999971	1007386.79999971
134	spoken	6	False	False	n/a	1009821.0999999	1010926.19999981	1011948.0999999
135	spoken	1	False	False	n/a	1014380.9000001	1015476.0	1016491.4000001
136	arabic	3	False	False	n/a	1018926.5999999	1020026.5999999	1021046.0
137	spoken	1	True	True	933.0	1023477.19999981	1024587.29999971	1026026.0999999
138	arabic	8	False	False	n/a	1028465.79999971	1029567.5	1030571.9000001
139	beeps	4	False	False	n/a	1032996.79999971	1034096.9000001	1035106.4000001
140	arabic	4	False	False	n/a	1037547.5999999	1038646.0999999	1039667.5999999
141	beeps	2	False	False	n/a	1042096.29999971	1043195.9000001	1044208.29999971
142	spoken	1	False	False	n/a	1046645.79999971	1047746.79999971	1048753.5
143	spoken	6	False	False	n/a	1051186.4000001	1052281.29999971	1053298.5
144	dots	1	False	False	n/a	1055735.69999981	1056846.29999971	1057866.79999971
145	dots	5	False	False	n/a	1060296.0999999	1061397.5999999	1062416.29999971
146	dots	4	False	False	n/a	1064841.69999981	1065946.5999999	1066949.4000001
147	beeps	3	False	False	n/a	1069395.69999981	1070499.4000001	1071518.79999971
148	beeps	2	True	True	1685.0	1073952.0	1075058.0	1077247.19999981
149	arabic	9	False	False	n/a	1079688.4000001	1080797.0	1081813.69999981
151	written	six	True	False	884.0	1089166.5999999	1091154.69999981	1091671.0999999
152	spoken	4	False	False	n/a	1094098.79999971	1095204.29999971	1096218.29999971
154	arabic	8	False	False	n/a	1103217.79999971	1104318.79999971	1105326.9000001
155	dots	3	False	False	n/a	1107760.69999981	1108866.79999971	1109872.19999981
156	written	five	False	False	n/a	1112294.5	1113401.0999999	1114412.0999999
157	arabic	3	True	False	903.0	1116840.79999971	1118844.5999999	1119347.0999999
158	arabic	6	False	False	n/a	1121769.5999999	1122878.0999999	1123882.19999981
159	arabic	1	False	False	n/a	1126319.9000001	1127420.0	1128430.4000001
160	dots	2	True	False	929.0	1130859.5	1132894.0999999	1133397.5999999
161	beeps	2	False	False	n/a	1135832.5	1136935.0	1137944.0
162	dots	2	False	False	n/a	1140371.79999971	1141471.79999971	1142483.0999999
163	written	two	False	False	n/a	1144921.79999971	1146022.29999971	1147031.79999971
164	written	four	False	False	n/a	1149465.5	1150572.0999999	1151577.69999981
165	arabic	6	False	False	n/a	1154006.79999971	1155111.29999971	1156116.79999971
166	arabic	8	False	False	n/a	1158548.29999971	1159654.5	1160666.69999981
167	beeps	4	False	False	n/a	1163093.69999981	1164196.79999971	1165210.29999971
168	arabic	9	False	False	n/a	1167650.29999971	1168760.5	1169770.4000001
169	written	eight	False	False	n/a	1172210.79999971	1173309.69999981	1174330.5
170	beeps	4	False	False	n/a	1176765.79999971	1177871.79999971	1178876.29999971
171	dots	1	False	False	n/a	1181306.0	1182406.5	1183412.29999971
172	written	six	False	False	n/a	1185847.5	1186947.19999981	1187956.0
173	dots	4	False	False	n/a	1190386.9000001	1191489.69999981	1192496.0
174	beeps	2	False	False	n/a	1194920.69999981	1196024.0999999	1197029.79999971
175	spoken	2	False	False	n/a	1199469.5999999	1200580.29999971	1201589.69999981
176	beeps	2	False	False	n/a	1204019.0999999	1205124.19999981	1206131.5
177	written	nine	False	False	n/a	1208556.5999999	1209670.79999971	1210689.5999999
178	written	seven	False	False	n/a	1213118.9000001	1214230.29999971	1215238.9000001
179	dots	3	False	False	n/a	1217672.9000001	1218776.69999981	1219779.5
180	dots	5	False	False	n/a	1222206.0999999	1223314.9000001	1224319.9000001
181	written	one	True	False	829.0	1226747.19999981	1228675.69999981	1229182.29999971
182	dots	5	False	False	n/a	1231604.79999971	1232709.9000001	1233716.19999981
183	beeps	5	False	False	n/a	1236148.69999981	1237250.0999999	1238271.19999981
184	written	five	False	False	n/a	1240709.0	1241804.0999999	1242809.9000001
185	spoken	5	False	False	n/a	1245244.0	1246341.0	1247358.29999971
186	arabic	2	False	False	n/a	1249798.69999981	1250899.0999999	1251918.79999971
187	beeps	5	False	False	n/a	1254359.5	1255458.79999971	1256475.4000001
188	beeps	1	False	False	n/a	1258903.5	1260000.19999981	1261009.9000001
189	arabic	5	False	False	n/a	1263439.19999981	1264540.5	1265548.0999999
190	spoken	9	False	False	n/a	1267980.4000001	1269088.5999999	1270100.69999981
191	beeps	2	False	False	n/a	1272539.19999981	1273634.29999971	1274645.0999999
192	written	one	False	False	n/a	1277078.29999971	1278179.0	1279198.0999999
193	spoken	6	False	False	n/a	1281639.5	1282738.5999999	1283753.9000001
194	dots	2	False	False	n/a	1286179.0999999	1287279.19999981	1288298.5
195	beeps	2	False	False	n/a	1290728.4000001	1291840.5999999	1292849.19999981
197	spoken	2	True	True	959.0	1299839.9000001	1300938.79999971	1302406.5
198	arabic	2	False	False	n/a	1304838.29999971	1305940.0999999	1306958.4000001
199	dots	3	False	False	n/a	1309400.29999971	1310508.9000001	1311519.79999971
